HH0190T,RN102564549,XTO ENERGY INC,MCQUEEN COMP,2015,HARRISON,5,1321,NATURAL GAS LIQUIDS,17.404,16.339,0,0.3657,0.3657,0.0216,12.1974
HH0199B,RN100825256,ENABLE MIDSTREAM PARTNERS LP,STATELINE COMPRESSOR STATION,2015,HARRISON,5,4922,NATURAL GAS TRANSMISSION,13.66,172.47,0,5.2687,5.2687,0.3104,30.8701
HH0200S,RN102180361,KINDER MORGAN TEJAS PIPELINE LP,WASKOM COMPRESSOR STATION,2015,HARRISON,5,1311,CRUDE PETROLEUM & NATURAL GAS,5.7586,5.8456,0,0.0264,0.0264,0.0055,2.5358
HH0204K,RN102584505,XTO ENERGY INC,SUGGS CENTRAL FACILITY,2015,HARRISON,5,1311,CRUDE PETROLEUM & NATURAL GAS,5.591,7.944,0,0.308,0.308,0.009,7.1564
HH0208C,RN102582947,XTO ENERGY INC,KEASLER 2,2015,HARRISON,5,1311,CRUDE PETROLEUM & NATURAL GAS,0,0,0,0,0,0,2.615
HH0209A,RN102582723,XTO ENERGY INC,FIEST CENTRAL FACILITY,2015,HARRISON,5,1311,CRUDE PETROLEUM & NATURAL GAS,0,0,0,0,0,0,1.8006
HH0229R,RN100542695,EASTMAN COGENERATION LP,EASTMAN COGENERATION FACILITY,2015,HARRISON,5,4931,ELECTRIC AND OTHER SERVICES COMBINED,115.3844,309.2576,0,41.5373,40.3457,5.4399,1.714
HH0232F,RN102575461,XTO ENERGY INC,WHELAN N COMP STATION,2015,HARRISON,5,1311,CRUDE PETROLEUM & NATURAL GAS,37.8544,22.7924,0,1.2817,1.2817,0,24.5924
HH0242C,RN101061927,EAST TEXAS ELECTRIC COOPERATIVE INC,HARRISON COUNTY POWER PROJECT,2015,HARRISON,5,4911,ELECTRIC SERVICES,67.5043,91.5161,0,51.7164,51.7164,3.4469,25.4654
HH0253U,RN101925592,AIR LIQUIDE AMERICA LP,LONGVIEW POX ASU PLT,2015,HARRISON,5,2813,INDUSTRIAL GASES,54.8397,17.4475,0,6.1814,6.1814,0.4643,6.0815
HHA002B,RN104843446,MARKWEST ENERGY EAST TX GAS CO LLC,GAS BLOCKER COMPRESSOR STATION,2015,HARRISON,5,4922,NATURAL GAS TRANSMISSION,4.855,34.5875,0,1.4023,1.4023,0.0835,8.8328
HHA004D,RN105138721,WESTLAKE LONGVIEW CORPORATION,WESTLAKE LONGVIEW,2015,HARRISON,5,2821,PLASTICS MATERIALS AND SYNTHETIC RESINS,121.1663,470.515,0,12.767,11.3842,0.3462,716.1408
HHA005E,RN105295505,DCP MIDSTREAM LP,CROSSROADS GAS PLANT,2015,HARRISON,5,1321,NATURAL GAS LIQUIDS,0.6179,0.3158,0,0.0005,0.0005,0,0.2793
HK0014M,RN102597846,TEXAS LEHIGH CEMENT COMPANY LP,TEXAS LEHIGH CEMENT CO,2015,HAYS,11,3241,CEMENT & HYDRAULIC,3520.2231,2300.7312,0.004,310.283,136.0428,1093.3848,180.1894
HK0108C,RN100211689,HAYS ENERGY LLC,HAYS ENERGY FACILITY,2015,HAYS,11,4911,ELECTRIC SERVICES,433.1585,210.6868,0,143.7349,143.7349,10.217,126.7764
HL0008T,RN100215227,ETC FIELD SERVICES LLC,CANADIAN GAS PLANT,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,169.7008,114.7054,0,3.4416,3.4416,0.0007,42.6919
HL0019O,RN102520624,ETC FIELD SERVICES LLC,PHOENIX-ARRINGTON RANCH GAS PLANT,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,23.2271,50.031,0,2.7802,2.7802,0.1462,14.2929
HL0042T,RN102167459,ENBRIDGE PIPELINES TEXAS GATHERING LP,HOBART CRYOGENIC (277) PLANT,2015,HEMPHILL,1,4923,GAS TRANSMISSION AND DISTRIBUTION,4.913,61.1719,0,1.9227,1.9227,0.1087,16.7167
HL0076C,RN100224872,ENBRIDGE PIPELINES TEXAS GATHERING  LP,HOBART RANCH GAS PLANT,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,0,0,0,0,0,0,0
HL0093C,RN100227222,ONEOK WESTEX TRANSMISSION LP,BUFFALO WALLOW COMPRESOR FACILITY,2015,HEMPHILL,1,4922,NATURAL GAS TRANSMISSION,1.5061,3.1556,0,0.1444,0.1444,0.0017,0.4844
HL0101F,RN101462554,ETC FIELD SERVICES LLC,HEMPHILL GAS PLANT,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,131.0754,71.0082,0,3.5,3.5,0,54.3788
HLA001A,RN104369889,ENBRIDGE PIPELINES TEXAS GATHERING LP,MEEK COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,32.347,33.0085,0,1.2065,1.2065,0.0579,7.4482
HLA002B,RN104266689,ENBRIDGE PIPELINES TEXAS GATHERING LP,ADCOCK COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,1.2712,0.7923,0,0.0204,0.0204,0.0183,3.547
HLA003C,RN104615091,ENBRIDGE PIPELINES TEXAS GATHERING LP,ABRAHAM COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,14.3574,71.9467,0,2.0126,2.0126,0.11,19.8474
HLA004D,RN105170930,ENBRIDGE PIPELINES TEXAS GATHERING LP,NOBLE COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,0,0,0,0,0,0,0
HLA005E,RN105240824,ENBRIDGE PIPELINES TEXAS GATHERING  LP,BURLINGTON NO. 2 COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,5.0574,44.4501,0,1.1121,1.1121,0.0819,11.7168
HLA006F,RN105514160,ENBRIDGE PIPELINES TEXAS GATHERING LP,RAMP WALKER COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,19.9706,30.3297,0,1.8756,1.8756,0.0789,9.464
HLA007G,RN104377981,SUPERIOR PIPELINE TEXAS LLC,HOBART GAS PLANT,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,65.3322,161.4376,0,6.7864,6.7864,0.419,120.8216
HLA013M,RN105621569,ETC FIELD SERVICES LLC,ANTELOPE HILLS GAS PLANT,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,24.8079,107.7171,0,4.4927,4.4927,0.2714,59.3515
HLA014N,RN105937924,ENBRIDGE PIPELINES TEXAS GATHERING LP,TAYLOR COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,3.5919,25.1704,0,2.2723,2.2723,0.1351,17.5635
HLA015O,RN106125438,ENBRIDGE PIPELINES TEXAS GATHERING LP,GEM CITY COMPRESSOR STATION,2015,HEMPHILL,1,1311,CRUDE PETROLEUM & NATURAL GAS,10.1303,41.2204,0,1.9946,1.9946,0.0952,11.6832
HLA016P,RN106408941,ENBRIDGE PIPELINES TEXAS GATHERING LP,MATHERS COMPRESSOR STATION,2015,HEMPHILL,1,1321,NATURAL GAS LIQUIDS,27.1786,30.3086,0,3.2525,3.2525,0.1344,10.6148
HM0003S,RN103048278,FORTERRA BRICK LLC,ATHENS FACILITY,2015,HENDERSON,5,3251,BRICK AND STRUCTURAL CLAY TILE,14.816,5.4888,0,21.8938,14.2835,38.8875,1.9372
HM0008I,RN100216944,XTO ENERGY INCORPORATED,OPELIKA COMPRESSOR STATION,2015,HENDERSON,5,1311,CRUDE PETROLEUM & NATURAL GAS,35.6661,8.0953,0,1.107,1.107,0.0657,10.8726
HM0010V,RN102563863,VANGUARD OPERATING LLC,FAIRWAY GAS PLANT,2015,HENDERSON,5,1321,NATURAL GAS LIQUIDS,22.188,24.592,0,1.325,1.133,0.298,16.424
HM0011T,RN100226091,ENBRIDGE G & P EAST TEXAS LP,TRINIDAD GAS PLANT,2015,HENDERSON,5,1321,NATURAL GAS LIQUIDS,20.0838,66.3135,0,3.6647,3.3851,0.2128,27.6091
HM0012R,RN100542505,ATMOS ENERGY CORP,TRI CITIES STORAGE COMPRESSOR STATION,2015,HENDERSON,5,4922,NATURAL GAS TRANSMISSION,4.6343,11.6829,0,0.9204,0.9204,0.0969,16.6392
HM0014N,RN102176377,TRISTREAM EAST TEXAS LLC,EUSTACE PLANT,2015,HENDERSON,5,1321,NATURAL GAS LIQUIDS,789.2262,199.1627,0,9.3416,9.3416,298.0082,25.9905
HM0016J,RN100221993,ACME BRICK COMPANY,TEXAS CLAY,2015,HENDERSON,5,3251,BRICK AND STRUCTURAL CLAY TILE,209.1076,23.3169,0,43.3385,0.0506,112.2723,28.075
HM0017H,RN101943868,LUMINANT GENERATION COMPANY LLC,TRINIDAD STEAM ELEC STATION,2015,HENDERSON,5,4911,ELECTRIC SERVICES,5.5966,45.2356,0,1.7741,1.7734,0.1648,1.2866
HM0079I,RN102564911,XTO ENERGY INC,TRI CITIES NORTH COMPRESSOR STATION,2015,HENDERSON,5,1311,CRUDE PETROLEUM & NATURAL GAS,11.1733,2.5024,0,1.4944,1.4944,0.0889,7.7424
HMA003C,RN105863948,XTO ENERGY INC,DOSSER SOUTH TRICITIES COMPRESSOR STATION,2015,HENDERSON,5,1311,CRUDE PETROLEUM & NATURAL GAS,3.3275,20.0846,0,1.9147,1.9147,0.0577,13.8289
HN0083G,RN100825405,RIO GRANDE VALLEY SUGAR GROWERS INC,W R COWLEY SUGAR HOUSE,2015,HIDALGO,15,2061,RAW CANE SUGAR EXCEPT REFINING,569.9356,315.6259,0,85.9496,75.0271,12.7132,53.754
HN0204S,RN100209493,ENTERPRISE HYDROCARBONS LP,GILMORE GAS PLANT,2015,HIDALGO,15,1321,NATURAL GAS LIQUIDS,86.423,107.993,0,9.404,9.404,21.46,29.1437
HN0403K,RN102344645,FRONTERA GENERATION LP,FRONTERA ENERGY CENTER,2015,HIDALGO,15,4911,ELECTRIC SERVICES,19.1236,397.4094,0,107.0475,103.081,7.5143,6.1273
HN0405G,RN100209576,CALPINE CONSTRUCTION FINANCE COMPANY LP,MAGIC VALLEY GENERATING STATION,2015,HIDALGO,15,4911,ELECTRIC SERVICES,646.5471,188.1398,0,54.5607,54.5607,6.98,0.6165
HN0406E,RN100224989,CALPINE HIDALGO ENERGY CENTER LP,HIDALGO ENERGY CENTER,2015,HIDALGO,15,4911,ELECTRIC SERVICES,71.2569,344.6508,0,58.954,58.954,6.0393,11.8438
HNA002B,RN102778230,BFI WASTE SYSTEMS OF NORTH AMERICA INC,RIO GRANDE VALLEY LANDFILL,2015,HIDALGO,15,4953,REFUSE SYSTEMS,70.54,12.96,0,3.18,3.18,2.93,3.84
HNA021U,RN106337462,SW BORDER INCINERATION LLC,MCALLEN CONTRABAND INCINERATOR,2015,HIDALGO,15,4953,REFUSE SYSTEMS,0.01,0.19,0,0.15,0.15,0.01,0.13
HNA023W,RN105975080,REGAL-BELOIT CORPORATION,RBC MANUFACTURING,2015,HIDALGO,15,3363,ALUMINUM DIE-CASTINGS,81.1133,15.5303,0,7.2841,6.2741,0.143,16.5189
HO0055A,RN100213412,ITASCA LANDFILL TX LP,ITASCA LANDFILL,2015,HILL,9,4953,REFUSE SYSTEMS,5.814,1.068,0,18.257,9.018,0.091,16.95
HP0005E,RN100212786,OCCIDENTAL PERMIAN LTD,SLAUGHTER GASOLINE PLANT,2015,HOCKLEY,2,1321,NATURAL GAS LIQUIDS,102.29,265.83,0,31.85,31.85,0.39,96.092
HP0074I,RN102205119,OCCIDENTAL  PERMIAN LTD,MALLET CO2 RECOVERY PLANT,2015,HOCKLEY,2,1321,NATURAL GAS LIQUIDS,86.8,103.32,0,7.85,7.85,0.62,31.45
HQ0012T,RN100664812,LUMINANT GENERATION COMPANY LLC,DECORDOVA STEAM ELECTRIC STATION,2015,HOOD,4,4911,ELECTRIC SERVICES,0.2074,51.6483,0,1.6534,1.6527,0.9946,4.7057
HQ0055B,RN102565850,ENTERPRISE  PRODUCTS  OPERATING  LLC,DECORDOVA COMPRESSOR,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,0.867,8.58,0,0.182,0.182,0.094,0.956
HQ0112O,RN100219195,WOLF HOLLOW I POWER LLC,WOLF HOLLOW I,2015,HOOD,4,4911,ELECTRIC SERVICES,29.4356,264.3908,0,86.2349,86.2349,6.8295,0.4837
HQA001A,RN104600754,COWTOWN GAS PROCESSING PARTNERS LP,COWTOWN GAS PROCESSING PLANT,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,20.4034,121.336,0,9.8263,9.8167,0.6336,74.4735
HQA002B,RN104658273,DCP MIDSTREAM LP,TOLAR GAS PLANT,2015,HOOD,4,4922,NATURAL GAS TRANSMISSION,4.3585,4.3241,0,0.0993,0.0993,0.0031,39.7467
HQA006F,RN105471551,COWTOWN GAS PROCESSING PARTNERS LP,CORVETTE GAS PROCESSING PLANT,2015,HOOD,4,1321,NATURAL GAS LIQUIDS,20.1144,79.724,0,6.0423,6.0141,0.3872,22.6742
HQA026K,RN106218431,ARUBA PETROLEUM INC,THOMAS UNIT 4H 5H & 6H,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,0.5437,0.6602,0,0.1541,0.1541,0.0047,11.4601
HQA029C,RN106130024,BLUESTONE NATURAL RESOURCES II LLC,TAYLOR SWD RED DRAGON,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,2.0232,1.4401,0,0.2367,0.2367,0.0072,10.4774
HQA030D,RN106130016,BLUESTONE NATURAL RESOURCES II LLC,SHERRY P DEBORAH LOU CTB,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,10.499,9.3118,0,0.404,0.404,0.0126,8.8803
HQA031D,RN104760558,EMPIRE PIPELINE CORP,CRESSON COMPRESOR STATION,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,28.9998,30.1779,0,1.3922,1.3922,0.0547,8.6057
HQA034H,RN106071426,CHESAPEAKE OPERATING LLC,LITTLE HOSS A PAD,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,2.2053,0.7229,0,0.1076,0.1076,0.0075,9.5892
HQA035I,RN106071541,CHESAPEAKE OPERATING LLC,LITTLE HOSS V PAD,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,4.3929,1.5927,0,0.2415,0.2415,0.0101,10.2864
HQA035J,RN106121304,CHESAPEAKE OPERATING LLC,LITTLE HOSS 7F PAD,2015,HOOD,4,1311,CRUDE PETROLEUM & NATURAL GAS,5.5129,1.6472,0,0.3715,0.3715,0.0137,16.018
HS0017K,RN102448792,NUCOR CORPORATION,NUCOR VULCRAFT GRAPELAND DIVISION,2015,HOUSTON,10,3441,FABRICATED STRUCTURAL METAL,0.8081,0.9621,0,0.3258,0.3258,0.0057,43.2885
HS0018I,RN102738374,ENBRIDGE G & P EAST TEXAS LP,GRAPELAND FACILITY,2015,HOUSTON,10,1321,NATURAL GAS LIQUIDS,16.8968,38.6681,0,1.3012,1.0132,0.0245,10.7896
HT0011Q,RN100250869,ALON USA LP,BIG SPRING REFINERY,2015,HOWARD,7,2911,PETROLEUM REFINING,322.2523,631.3626,0.004,217.5516,172.3406,1013.3959,319.1283
HT0016G,RN100211473,WTG GAS PROCESSING  LP,EAST VEALMOOR GAS PLANT,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,360.5855,646.4927,0,9.2558,9.2558,60.6004,107.6248
HT0027B,RN100226026,SID RICHARDSON CARBON  LTD,BIG SPRING CARBON BLACK,2015,HOWARD,7,2895,CARBON BLACK,3586.1365,569.9406,0,72.1908,5.6602,6307.3041,39.354
HT0059L,RN100211754,WTG GAS PROCESSING  LP,VEALMOOR COMPRESSOR STN,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,23.6084,17.8223,0,0.7771,0.7771,0.0103,20.1664
HT0064S,RN100219492,DCP MIDSTREAM LP,HOWARD BOOSTER TREATER,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,4.41,0.69,0,0.17,0.17,0.01,4.493
HT0065Q,RN100215896,POWER RESOURCES LTD,BIG SPRING COGENERATION,2015,HOWARD,7,4911,ELECTRIC SERVICES,6.12,122.1693,0,7.4033,7.4033,0.3605,6.0061
HT0087G,RN101976751,SEMINOLE PIPELINE COMPANY LLC,FORSAN PUMP STATION,2015,HOWARD,7,4922,NATURAL GAS TRANSMISSION,6.445,17.506,0,0.865,0.865,0.444,6.293
HT0091P,RN102414273,CONOCOPHILLIPS COMPANY,SETTLES WEST CENTRAL TANK BATTERY,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,1.6413,0.8221,0,0,0,68.5753,4.9018
HTA003C,RN103060380,JOHN CRANE PRODUCTION SOLUTIONS INC,FIBER COMPOSITE BETHEL LANE,2015,HOWARD,7,3533,OIL AND GAS FIELD MACHINERY,0,0,0,0.08,0.08,0,7.24
HTA004D,RN106644263,CONOCOPHILLIPS CO,SETTLES NORTH BATTERY,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,3.0841,1.5449,0,0,0,104.2066,4.4828
HTA005E,RN106022395,DCP MIDSTREAM LP,KNOTT BOOSTER STATION,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,65.4443,39.5888,0,4.5145,4.5145,0.1367,27.1522
HTA006F,RN106162084,R2R AND D LLC,FIBERGLASS PULTRUSION FACILITY,2015,HOWARD,7,3533,OIL AND GAS FIELD MACHINERY,0,0,0,0.003,0.003,0,8.429
HTA007G,RN106965734,WTG GAS PROCESSING LP,SOUTH FEAGAN 2 TREATING FACILITY,2015,HOWARD,7,1311,CRUDE PETROLEUM & NATURAL GAS,31.734,19.0805,0,2.2198,2.2198,38.9447,29.2743
HU0016S,RN100211929,EL PASO NATURAL GAS COMPANY LLC,CORNUDAS PLANT,2015,HUDSPETH,6,4922,NATURAL GAS TRANSMISSION,68.8783,276.392,0,7.9922,7.9922,4.1169,6.8854
HU0017Q,RN100212489,EL PASO NATURAL GAS COMPANY LLC,HUECO COMPRESSOR STATION,2015,HUDSPETH,6,4922,NATURAL GAS TRANSMISSION,45.947,179.3052,0,3.6981,3.6981,1.9051,3.2352
HV0010T,RN100753755,L-3 COMMUNICATIONS INTEGRATED SYSTEMS LP,GREENVILLE DIVISION,2015,HUNT,4,3669,COMMUNICATIONS EQUIPMENT NEC,4.3508,8.9792,0,0.5892,0.5892,0.0288,41.5565
HV0013N,RN102333911,EXPLORER PIPELINE CO,GREENVILLE STATION,2015,HUNT,4,4613,REFINED PETROLEUM PIPELINES,0,0,0,0,0,0,39.3998
HV0023K,RN100223023,GREENVILLE ELECTRIC UTILITY SYSTEM,POWER LANE STEAM PLANT,2015,HUNT,4,4911,ELECTRIC SERVICES,32.4721,54.327,0,6.828,6.828,0.1648,19.3088
HW0004D,RN101865715,AGRIUM US INC,BORGER NITROGEN OPERATIONS,2015,HUTCHINSON,1,2873,NITROGENOUS FERTILIZERS,197.3593,224.3718,0,64.5241,52.3319,0.5056,27.3094
HW0008S,RN100209659,ORION ENGINEERED CARBONS LLC,BORGER CARBON BLACK PLANT,2015,HUTCHINSON,1,2895,CARBON BLACK,2172.0729,454.8071,0,83.4868,59.643,3105.0121,72.3905
HW0010I,RN100225242,NATURAL GAS PIPELINE CO OF AMERICA LLC,COMPRESSOR STATION 111,2015,HUTCHINSON,1,4922,NATURAL GAS TRANSMISSION,0,0,0,0,0,0,3.0887
HW0013C,RN102320850,CHEVRON PHILLIPS CHEMICAL COMPANY LP,PHILTEX RYTON PLANT,2015,HUTCHINSON,1,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,33.8916,13.7858,0,0.8864,0.704,540.294,116.9476
HW0017R,RN100222413,SID RICHARDSON CARBON LTD,BORGER CARBON BLACK PLT,2015,HUTCHINSON,1,2895,CARBON BLACK,1725.6544,806.3046,0,158.4517,72.0188,4968.2553,22.5319
HW0018P,RN102495884,PHILLIPS 66 COMPANY,BORGER REFINERY,2015,HUTCHINSON,1,2911,PETROLEUM REFINING,736.7022,1102.344,0.0714,203.0277,155.4615,263.8413,1274.8451
HW0020F,RN100216613,DCP MIDSTREAM LP,ROCK CREEK GAS PLANT,2015,HUTCHINSON,1,1321,NATURAL GAS LIQUIDS,203.3656,741.3475,0,11.0751,11.0751,186.2164,111.6424
HW0036N,RN100229525,PIONEER NATURAL RESOURCES USA INC,PFC 6,2015,HUTCHINSON,1,4922,NATURAL GAS TRANSMISSION,12.782,29.404,0,1.032,1.032,0,13.8322
HW0081I,RN100217298,BORGER ENERGY ASSOCIATES LP,BLACKHAWK POWER PLANT,2015,HUTCHINSON,1,4911,ELECTRIC SERVICES,70.2,499.6,0,71.2,71.2,76.4,33.7936
HWA002B,RN107829640,SOLVAY SPECIALTY POLYMERS USA LLC,SOLVAY SPECIALTY POLYMERS USA,2015,HUTCHINSON,1,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,25.7486,20.1321,0,4.5375,4.5375,4.0765,18.4753
HX0029W,RN101062099,MEMC PASADENA INC,POLYSILICON FACILITY,2015,HARRIS,12,2819,INDUSTRIAL INORGANIC CHEMICALS,15.3242,5.4077,0,9.01,0.4681,0.0087,44.7984
HX0055V,RN102528197,ENTERPRISE PRODUCTS OPERATING LLC,PASADENA PLANT,2015,HARRIS,12,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,11.778,2.2134,0,15.143,0.695,0.256,34.6994
HX0606E,RN100902048,DENSO NORTH AMERICA USA INC,CENTURY CORROSION TECHNOLOGIES,2015,HARRIS,12,3479,METAL COATING AND ALLIED SERVICES,0,0,0,0.0094,0.0094,0,4.1777
HX1182G,RN102580834,ENTERPRISE  PRODUCTS  OPERATING  LLC,EPOLP HOUSTON SHIP CHANNEL MARINE LOADING FACILITY,2015,HARRIS,12,4491,MARINE CARGO HANDLING,15.771,9.7511,0,1.4801,1.4801,0.1269,44.7034
HX1378K,RN102874419,STEWART & STEVENSON LLC,PAINT BOOTH,2015,HARRIS,12,3613,SWITCHGEAR & SWITCHBOARD APPARATUS,4.3608,15.6099,0,0.5323,0.5323,0.0505,3.1933
HX1538M,RN102190543,GENESIS CRUDE OIL LP,GENESIS WEBSTER STATION,2015,HARRIS,12,4612,CRUDE PETROLEUM PIPE LINES,0,0,0,0,0,0,21.5848
HX1546N,RN100222215,AIR PRODUCTS LLC,AIR PRODUCTS BAYTOWN II PLANT,2015,HARRIS,12,2813,INDUSTRIAL GASES,45.814,9.176,0,9.4856,9.4726,0.234,9.9255
HX1553Q,RN100216142,WASTE MANAGEMENT OF TEXAS INC,ATASCOCITA RECYCLING & DISPOSAL FACILITY,2015,HARRIS,12,4953,REFUSE SYSTEMS,124.15,25.64,0,36.61,21.95,7.51,34
HX1723P,RN100558634,SPECIALTY CONSTRUCTION BRANDS INC,FOSTER PRODUCTS CORP,2015,HARRIS,12,2891,ADHESIVES AND SEALANTS,0.0122,0.0315,0,0.0053,0.0042,0.0006,7.1073
HX1726J,RN100224450,LYONDELLBASELL ACETYLS LLC,LYONDELLBASELL ACETYLS,2015,HARRIS,12,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,49.3386,10.4391,0,50.0353,50.0353,1.7899,121.3169
HX1772C,RN101379287,AMERICAN ACRYL LP,AMERICAN ACRYL PASADENA,2015,HARRIS,12,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,0.333,16.893,0,7.278,6.838,3.258,19.767
HX1797J,RN100914688,DRAGON PRODUCTS LTD,DRAGON PRODUCTS,2015,HARRIS,12,3443,FABRICATED PLATE WORK (BOILER SHOPS),0.7258,0.864,0,0.0664,0.0657,0,12.1646
HX2114Q,RN102556404,EXTERRAN ENERGY SOLUTIONS LP,BRITTMOORE FACILITY,2015,HARRIS,12,3563,AIR AND GAS COMPRESSORS,0.8137,0.9686,0,0.0742,0,0.0058,16.5402
HX2264T,RN102309150,NATIONAL OILWELL VARCO LP,NATIONAL OILWELL GALENA PARK,2015,HARRIS,12,3533,OIL AND GAS FIELD MACHINERY,0,0,0,3.5249,3.5249,0,11.645
HX2270B,RN100669589,ELLWOOD TEXAS FORGE LP,ELLWOOD TEXAS FORGE,2015,HARRIS,12,3462,IRON AND STEEL FORGINGS,15.1268,17.9473,0,1.4296,1.4296,0.108,1.3288
HX2302N,RN102830866,LA PORTE METHANOL COMPANY LP,LA PORTE METHANOL,2015,HARRIS,12,2869,INDUSTRIAL ORGANIC CHEMICALS & NEC,10.1036,0.0007,0,0.0017,0.0003,0,11.0853
HX2334A,RN100217207,LINDE GAS NORTH AMERICA LLC,LINDE GAS LA PORTE SYNGAS PLANT,2015,HARRIS,12,2813,INDUSTRIAL GASES,89.7773,39.523,0,5.5556,4.8615,4.1922,12.6703
HX2336T,RN102320058,GOODMAN MANUFACTURING COMPANY LP,FURNACE PLANT,2015,HARRIS,12,3585,REFRIGERATION & HEATING EQUIPMENT,9.843,2.4041,0,0.1822,0.1822,1.6697,2.46
HX2340F,RN100865716,VALERO MARKETING AND SUPPLY COMPANY,HOUSTON ASPHALT TERMINAL,2015,HARRIS,12,2951,PAVING MIXTURES AND BLOCKS,4.5685,4.075,0,3.2926,3.2926,0.0324,15.6119
HX2342B,RN100220276,EIF CHANNELVIEW COGENERATION LLC,CHANNELVIEW COGENERATION FACILITY,2015,HARRIS,12,4911,ELECTRIC SERVICES,232.6651,308.0072,0,142.9147,142.9147,16.9714,26.809
HX2680B,RN100229012,ROYAL BATHS MANUFACTURING COMPANY,BUSCHONG RD FACILITY,2015,HARRIS,12,3089,PLASTICS PRODUCTS & NEC,0,0,0,0.392,0,0,12.3736
HX2687K,RN102962446,METHODIST  HOSPITAL,THE METHODIST HOSPITAL,2015,HARRIS,12,8062,GENERAL MEDICAL & SURGICAL HOSPITALS,16.1631,13.026,0,38.6112,6.6432,1.7814,2.9744
HX2690V,RN100213107,CHANNEL ENERGY CENTER LLC,CHANNEL ENERGY CENTER,2015,HARRIS,12,4911,ELECTRIC SERVICES,429.1573,193.0753,0.0003,66.13,63.91,7.68,9.1426
HX2716F,RN102495421,TX LFG ENERGY LP,ATASCOCITA FACILITY,2015,HARRIS,12,4911,ELECTRIC SERVICES,243.9596,57.9917,0,6.0525,6.0525,12.3417,10.4352
HX2726C,RN100217827,CITY OF HOUSTON-HOUSTON AIRPORT SYSTEM,BUSH IAH,2015,HARRIS,12,4581,AIRPORTS & FLYING FIELDS & SERVICE,10.2877,3.9537,0,6.0366,6.0366,0.2516,1.5078
HX2762V,RN100222033,DEER PARK ENERGY CENTER LP,DEER PARK ENERGY CENTER,2015,HARRIS,12,4931,ELECTRIC AND OTHER SERVICES COMBINED,551.3354,268.6395,0,66.2868,66.2868,21.4793,44.4659
HX2763T,RN103012183,SEKISUI SPECIALTY CHEMICALS AMERICA LLC,PASADENA PLANT,2015,HARRIS,12,2821,PLASTICS MATERIALS AND SYNTHETIC RESINS,6.0944,9.7721,0,14.4189,0,0.7877,8.8205
HX2786H,RN102590775,HEXION INC.,HEXION DEER PARK,2015,HARRIS,12,2821,PLASTICS MATERIALS AND SYNTHETIC RESINS,6.6482,0.7754,0,23.8831,0,33.8793,48.1881
HX2816A,RN100878750,INDUSTRIAL INSULATION GROUP LLC,IIG LLC,2015,HARRIS,12,3296,MINERAL WOOL,0,0,0,0,0,0,9.45
HX2831E,RN100896216,MAVERICK TUBE CORPORATION,TEXAS ARAI HOUSTON FACILITY,2015,HARRIS,12,3498,FABRICATED PIPE AND PIPE FITTINGS,0,0,0,1.8977,1.6046,0,4.3409
HX2843U,RN102582368,EXXONMOBIL PIPELINE CO,BOP METER STATION,2015,HARRIS,12,4619,PIPELINES & NEC,0,0,0,0,0,0,15.3864
